category,protocol_name,num_forks,total_tvl,tvl_orig,tvl_forks,forks_names
Dexes,Solidly,34,429121238.833953,455637.68448577856,428665601.14946723,"['Velodrome', 'Chronos', 'THENA V1', 'Ramses Exchange', 'Velocore', 'Equalizer Exchange', 'Hermes Protocol', 'Velocimeter V2', 'veSync', 'SolidLizard', 'Equilibre', 'SoliSnek Finance', 'Glacier Finance', '3xcalibur', 'Solidly V2', 'Solunea', 'MagicFox Swap', 'Flair Dex', 'Spartacus Exchange', 'Auragi Finance', 'Dystopia', 'Archly Finance', 'Velocimeter V1', 'Tarina', 'Sterling Finance', 'Spoon Exchange', 'Satin Exchange', 'Cone', 'ABcDeFX', 'Hamburger Finance', 'Liquify', 'Zolidly Finance', 'printyfinance', 'MinerSwap']"
Dexes,ExinSwap,0,449717.99,449717.99,0,[]
Dexes,Starswap Starcoin,0,446916.1703990653,446916.1703990653,0,[]
Dexes,QuipuSwap V1,0,437142.2225251668,437142.2225251668,0,[]
Dexes,Gridex,0,432098.2033737569,432098.2033737569,0,[]
Dexes,AlienFi,0,430044.5722110168,430044.5722110168,0,[]
Dexes,XDeFi,0,422724.5239296797,422724.5239296797,0,[]
Dexes,Component,0,420219.19184018346,420219.19184018346,0,[]
Dexes,RBX,0,413886.5386802357,413886.5386802357,0,[]
Dexes,Veax,0,389581.0758174823,389581.0758174823,0,[]
Dexes,OneSwap,0,382275.1056716804,382275.1056716804,0,[]
Dexes,Swop,0,355594.2035034,355594.2035034,0,[]
Dexes,xSigma,0,353659.5181068684,353659.5181068684,0,[]
Dexes,Telos Swap,0,339052.3156627935,339052.3156627935,0,[]
Dexes,Synthetify,0,314463.78959693783,314463.78959693783,0,[]
Dexes,Cropper,0,304761.4815438497,304761.4815438497,0,[]
Dexes,MooniSwap,0,300163.6241707582,300163.6241707582,0,[]
Dexes,Crema Finance,0,299981.9706794144,299981.9706794144,0,[]
Dexes,Bonkswap,0,294017.93351431924,294017.93351431924,0,[]
Dexes,Algofi Swap,0,283521.1704487992,283521.1704487992,0,[]
Dexes,KoffeeSwap,0,266490.43509358296,266490.43509358296,0,[]
Dexes,Sonic,0,260443.36297017068,260443.36297017068,0,[]
Dexes,ValueDefi,0,255179.25253787797,255179.25253787797,0,[]
Dexes,Oswap AMM,0,251158.7905478338,251158.7905478338,0,[]
Dexes,DAO Swap,0,242958.01437504592,242958.01437504592,0,[]
Dexes,MetaCoin Swap,0,240862.85311622333,240862.85311622333,0,[]
Dexes,Algebra DEX,7,108822982.54013094,240483.04060989703,108582499.49952105,"['Quickswap V3', 'THENA FUSION', 'StellaSwap', 'StellaSwap V3', 'Camelot V3', 'Zyberswap AMM', 'SkullSwap V3']"
Dexes,AtomicHub,0,237903.0340142965,237903.0340142965,0,[]
Dexes,PandaSwap,0,235591.85524055915,235591.85524055915,0,[]
Dexes,Tonic,0,229369.19719229845,229369.19719229845,0,[]
Dexes,Puzzle Swap,0,229016.49864997505,229016.49864997505,0,[]
Dexes,StackSwap,0,217773.6908499644,217773.6908499644,0,[]
Dexes,Jumbo Exchange,0,214409.43366182584,214409.43366182584,0,[]
Dexes,Beluga Dex,0,212151.99850764184,212151.99850764184,0,[]
Dexes,Sentre,0,206043.144859355,206043.144859355,0,[]
Dexes,KDSwap,0,202379.09856350676,202379.09856350676,0,[]
Dexes,SheepDex,0,197074.13889247747,197074.13889247747,0,[]
Dexes,GemSwap,0,185497.96446771544,185497.96446771544,0,[]
Dexes,SakePerp,0,176275.4603967259,176275.4603967259,0,[]
Dexes,Swipe,0,172703.19897636323,172703.19897636323,0,[]
Dexes,Niob Finance,0,171334.26131870062,171334.26131870062,0,[]
Dexes,Tegro Finance,0,159279.75572657064,159279.75572657064,0,[]
Dexes,PonytaSwap,0,156841.8792022377,156841.8792022377,0,[]
Dexes,SithSwap,0,156553.19927425266,156553.19927425266,0,[]
Dexes,Lighter,0,154263.076141,154263.076141,0,[]
Dexes,WOWswap,0,145925.2241570699,145925.2241570699,0,[]
Dexes,Avely Swap,0,141445.37936607035,141445.37936607035,0,[]
Dexes,BlueMove DEX,0,135487.3299122139,135487.3299122139,0,[]
Dexes,NewDex,0,130632.49208272203,130632.49208272203,0,[]
Dexes,Serum Swap,0,124104.5987674868,124104.5987674868,0,[]
Dexes,FluxBeam,0,122455.66061715342,122455.66061715342,0,[]
Dexes,SpicySwap,0,115624.43600288947,115624.43600288947,0,[]
Dexes,Alcor Exchange,0,115439.12641219675,115439.12641219675,0,[]
Dexes,Rose,0,109253.84322385464,109253.84322385464,0,[]
Dexes,ADAX Pro,0,103388.0,103388.0,0,[]
Dexes,UniFi,0,102162.0216247819,102162.0216247819,0,[]
Dexes,Waka Finance,0,100204.15899135578,100204.15899135578,0,[]
Dexes,AnchorSwap,0,99578.44084871496,99578.44084871496,0,[]
Dexes,Spin Spot,0,87545.94878546518,87545.94878546518,0,[]
Dexes,Zencha Finance,0,85795.63306239937,85795.63306239937,0,[]
Dexes,Foodcourt,0,84256.25979432961,84256.25979432961,0,[]
Dexes,Interest Protocol-SUI,0,82720.43360848934,82720.43360848934,0,[]
Dexes,QuipuSwap V3,0,78844.08759467052,78844.08759467052,0,[]
Dexes,Loop Finance,0,70845.33706979231,70845.33706979231,0,[]
Dexes,BaySwap,0,67969.94288044445,67969.94288044445,0,[]
Dexes,Obric,0,66766.61578478076,66766.61578478076,0,[]
Dexes,StableKoi,0,66361.74525778972,66361.74525778972,0,[]
Dexes,MM Stableswap Polygon,0,64804.08021558667,64804.08021558667,0,[]
Dexes,PheasantSwap,0,62304.07635892236,62304.07635892236,0,[]
Dexes,UniTrade,0,60340.05766048984,60340.05766048984,0,[]
Dexes,Invariant,0,56693.284100185,56693.284100185,0,[]
Dexes,AUX Exchange,0,52192.0083041968,52192.0083041968,0,[]
Dexes,Primitive,0,49366.30309394433,49366.30309394433,0,[]
Dexes,ValleySwap,0,46703.25186628937,46703.25186628937,0,[]
Dexes,KriyaDEX,0,46555.28658602476,46555.28658602476,0,[]
Dexes,Jexchange,0,45436.75937674008,45436.75937674008,0,[]
Dexes,Aptoswap,0,45296.71370907341,45296.71370907341,0,[]
Dexes,BullionFX,0,45039.091252,45039.091252,0,[]
Dexes,DinoSwap,0,44676.811743029386,44676.811743029386,0,[]
Dexes,Vortex Protocol,0,41363.33436065036,41363.33436065036,0,[]
Dexes,AdaSwap,0,41191.27474627682,41191.27474627682,0,[]
Dexes,MeowSwapFi,0,34923.81141836122,34923.81141836122,0,[]
Dexes,Dexilla,0,33241.6497915,33241.6497915,0,[]
Dexes,Behodler,0,33198.71468984158,33198.71468984158,0,[]
Dexes,AnimeSwap,0,31678.69292363037,31678.69292363037,0,[]
Dexes,MacaronSwap,0,24401.35039870552,24401.35039870552,0,[]
Dexes,Cykura,0,21737.1179302582,21737.1179302582,0,[]
Dexes,Tangent,0,21715.86063428576,21715.86063428576,0,[]
Dexes,Derify Protocol,0,21649.877913162916,21649.877913162916,0,[]
Dexes,Dexter Exchange,0,21313.758517461225,21313.758517461225,0,[]
Dexes,CoFiX,0,20818.827302994327,20818.827302994327,0,[]
Dexes,RobiniaSwap,0,18668.91804965289,18668.91804965289,0,[]
Dexes,Symphony Finance,0,16300.483786834506,16300.483786834506,0,[]
Dexes,Phoenix DEX,0,14445.13539823486,14445.13539823486,0,[]
Dexes,Sifchain,0,14439.308268222772,14439.308268222772,0,[]
Dexes,Qilin,0,14033.188623,14033.188623,0,[]
Dexes,Kuu Finance,0,13786.739126171986,13786.739126171986,0,[]
Dexes,Deflex,0,13539.90328563852,13539.90328563852,0,[]
Dexes,HoustonSwap,0,13497.140342285393,13497.140342285393,0,[]
Dexes,Anedak,0,11997.70732461858,11997.70732461858,0,[]
Dexes,MonoX,0,11539.0899676363,11539.0899676363,0,[]
Dexes,Future Swap,0,11441.90648088067,11441.90648088067,0,[]
Dexes,ArenaSwap,0,11285.75089782167,11285.75089782167,0,[]
Dexes,DDDX,0,10876.45871366793,10876.45871366793,0,[]
Dexes,BeGlobal Finance,0,10695.7598406841,10695.7598406841,0,[]
Dexes,DolphinSwap,0,10526.75343148806,10526.75343148806,0,[]
Dexes,Mercurity,0,10396.991923748,10396.991923748,0,[]
Dexes,StarkEx,0,10109.670608698452,10109.670608698452,0,[]
Dexes,GaloSwap,0,9907.900318383632,9907.900318383632,0,[]
Dexes,Swaprum,0,8763.757786371465,8763.757786371465,0,[]
Dexes,BSCStation,0,8153.16818358488,8153.16818358488,0,[]
Dexes,Pear DAO,0,7233.033979092683,7233.033979092683,0,[]
Dexes,Solanax,0,7207.13653174602,7207.13653174602,0,[]
Dexes,Gamut Exchange,0,6873.045419773847,6873.045419773847,0,[]
Dexes,Amaterasu Finance,0,6774.667548808398,6774.667548808398,0,[]
Dexes,VITCSwap,0,6549.139833705021,6549.139833705021,0,[]
Dexes,Lunagens,0,6536.054679315174,6536.054679315174,0,[]
Dexes,ZyberSwap Stableswap,0,5975.459816154518,5975.459816154518,0,[]
Dexes,Algodex,0,5342.689798910181,5342.689798910181,0,[]
Dexes,EsdtMarket,0,4615.191856290153,4615.191856290153,0,[]
Dexes,ElasticSwap,0,4220.961753088035,4220.961753088035,0,[]
Dexes,Greenhouse,0,3663.007112970841,3663.007112970841,0,[]
Dexes,Milkydex,0,3504.285155120362,3504.285155120362,0,[]
Dexes,FNDZ,0,3408.653984202868,3408.653984202868,0,[]
Dexes,GooseFX,0,3399.493207859715,3399.493207859715,0,[]
Dexes,ZigZag,0,2567.867394730442,2567.867394730442,0,[]
Dexes,OBSwap,0,1786.8516951165009,1786.8516951165009,0,[]
Dexes,Waterfall DEX,0,1726.9056833254122,1726.9056833254122,0,[]
Dexes,Demodyfi,0,990.7252809019908,990.7252809019908,0,[]
Dexes,SmartDEXBCH,0,424.1760026433553,424.1760026433553,0,[]
Dexes,Bhavish Finance,0,408.5125362675621,408.5125362675621,0,[]
Dexes,Octane Finance,0,369.0441075422856,369.0441075422856,0,[]
Dexes,Beluga Protocol,0,302.41830674441,302.41830674441,0,[]
Dexes,SunFlower Finance,0,274.7666382461321,274.7666382461321,0,[]
Dexes,Sugar Swap,0,269.2046126277073,269.2046126277073,0,[]
Dexes,S Finance,0,174.6229496368277,174.6229496368277,0,[]
Dexes,Goat Swap,0,169.87832979590002,169.87832979590002,0,[]
Dexes,AtoDEX,0,130.18048519831498,130.18048519831498,0,[]
Dexes,EazySwap,0,92.04987760856216,92.04987760856216,0,[]
Dexes,multiverse,0,70.76881859575967,70.76881859575967,0,[]
Dexes,StrikeX,0,36.79634940262456,36.79634940262456,0,[]
Dexes,LanternSwap,0,2.50903496458,2.50903496458,0,[]
Dexes,GxyPad,0,2.0249617,2.0249617,0,[]
Dexes,Phezzan Protocol,0,1.046,1.046,0,[]
Dexes,RAIDSHIFT Marketplace,0,0.0599769,0.0599769,0,[]
Lending,AAVE V2,0,3724667078.227557,3724667078.227557,0,[]
Lending,JustLend,0,3605735188.5737433,3605735188.5737433,0,[]
Lending,AAVE V3,0,1586409391.065643,1586409391.065643,0,[]
Lending,Compound,77,2569154464.805171,1277189222.5633569,1291965242.2418144,"['Venus', 'Benqi Lending', 'Tectonic', 'Flux Finance', 'Moonwell Artemis', 'Sonne Finance', 'Canto Lending', 'Liqee', 'Iron Bank', 'Torches', 'Strike', 'Lodestar Finance', 'Mare Finance', 'FilDA', 'Trader Joe Lend', 'ApeSwap Lending', 'WePiggy', 'Tender Finance', 'Bastion', 'Onyx Protocol', 'EraLend', 'ReactorFusion', 'Hector Lending', 'Moonwell Apollo', 'Channels Finance', 'Aurigami', 'WanLend', 'Hundred Finance', 'Tonpound', 'Fountain Protocol', 'CREAM Lending', '0vix', 'Tropykus RSK', 'Lenen', 'Mesher', 'Mimas Finance', 'Starfish Finance', 'Ram Protocol', 'Tranquil Finance', 'Scream', 'SpiritSwap Lending', 'LendeXe Finance', 'Whitehole Finance', 'Percent Finance', 'Neku', 'Ape Finance', 'unFederalReserve', 'Demeter', 'ABEL Finance', 'USDFI Lending', 'wefi', 'Rikkei Finance', 'forlend', 'CashCow Finance', 'KLend', 'Huckleberry Lending', 'Agora', 'Paribus', 'Qubit', 'Atlantis Loans', 'Coslend', 'OCP Finance', 'Vee Finance', 'Brainiac Finance', 'LendHub', 'EcoDeFi', 'Market', 'Fortress Loans', 'Agile Finance', 'Chee Finance', 'Quickswap Lend', 'Fenrir Finance', 'Bitlend', 'Bodh Finance', 'MilkyWay', 'PaperDAO', 'Sohei']"
Lending,Compound V3,0,542750735.6101995,542750735.6101995,0,[]
Lending,Morpho Aave,0,296753048.2791175,296753048.2791175,0,[]
Lending,Fraxlend,0,159234450.69462574,159234450.69462574,0,[]
Lending,Alpaca Lending,0,156053861.7769117,156053861.7769117,0,[]
Lending,Kava Lend,0,104024179.28736506,104024179.28736506,0,[]
Lending,Algofi Lend,0,59248456.95469989,59248456.95469989,0,[]
Lending,EOS REX,0,51769020.649365164,51769020.649365164,0,[]
Lending,Vires Finance,0,42120130.03813946,42120130.03813946,0,[]
Lending,MoneyOnChain,0,42107294.318085015,42107294.318085015,0,[]
Lending,dForce,0,41886048.32604647,41886048.32604647,0,[]
Lending,Silo Finance,0,40619732.057138026,40619732.057138026,0,[]
Lending,Solend,0,34786573.6911927,34786573.6911927,0,[]
Lending,B.Protocol,0,33693277.06790972,33693277.06790972,0,[]
Lending,Notional,0,32645671.90959905,32645671.90959905,0,[]
Lending,Alpaca Finance 2.0,0,30362234.292520847,30362234.292520847,0,[]
Lending,REX Staking,0,28137258.83365977,28137258.83365977,0,[]
Lending,Parallel Lending,0,24968569.90610797,24968569.90610797,0,[]
Lending,Wing Finance,0,24069782.564595,24069782.564595,0,[]
Lending,Exactly,0,18770595.16262123,18770595.16262123,0,[]
Lending,BiFi,0,17165893.16057166,17165893.16057166,0,[]
Lending,Folks Finance Lending,0,14532376.458372394,14532376.458372394,0,[]
Lending,Liqwid,0,13825137.169440724,13825137.169440724,0,[]
Lending,Pando Rings,0,13274947.98191562,13274947.98191562,0,[]
Lending,AAVE V1,0,13084737.144814286,13084737.144814286,0,[]
Lending,Sturdy,0,12817339.699958105,12817339.699958105,0,[]
Lending,Burrow,0,10801093.628947891,10801093.628947891,0,[]
Lending,Green Planet,0,10168026.202986885,10168026.202986885,0,[]
Lending,Umee,0,9228436.685138669,9228436.685138669,0,[]
Lending,Morpho AaveV3,0,8138336.606351268,8138336.606351268,0,[]
Lending,Morpho Compound,0,7564785.396795759,7564785.396795759,0,[]
Lending,ShadeLend,0,6269058.738046557,6269058.738046557,0,[]
Lending,Omm,0,5436369.76,5436369.76,0,[]
Lending,Aada,0,5400459.978045686,5400459.978045686,0,[]
Lending,Port Finance,0,4839771.806714895,4839771.806714895,0,[]
Lending,Karura Dollar (kUSD),0,4652639.395996736,4652639.395996736,0,[]
Lending,Larix,0,4643718.74010283,4643718.74010283,0,[]
Lending,Cat in a Box,0,4479425.716986773,4479425.716986773,0,[]
Lending,Mars Protocol,0,4318330.868018206,4318330.868018206,0,[]
Lending,Ghost,0,3898062.042647029,3898062.042647029,0,[]
Lending,Dolomite,0,3545988.3578322297,3545988.3578322297,0,[]
Lending,Optim Finance,0,3364267.2655309318,3364267.2655309318,0,[]
Lending,marginfi,0,3291480.661699553,3291480.661699553,0,[]
Lending,Proton Loan,0,3179223.39702626,3179223.39702626,0,[]
Lending,Yield Protocol,0,2825980.971438647,2825980.971438647,0,[]
Lending,Sovryn Lend,0,2069877.08039835,2069877.08039835,0,[]
Lending,WEMIX.FI Lend,0,1798184.3865101323,1798184.3865101323,0,[]
Lending,Beta Finance,0,1699950.161989245,1699950.161989245,0,[]
Lending,Annex,0,1668081.0079984798,1668081.0079984798,0,[]
Lending,Prime Protocol,0,1351402.3863257542,1351402.3863257542,0,[]
Lending,Apricot Finance,0,1306573.5936325262,1306573.5936325262,0,[]
Lending,LendFlare,0,1264875.1540002425,1264875.1540002425,0,[]
Lending,Hadouken Lend,0,1238676.194248911,1238676.194248911,0,[]
Lending,ForTube,0,1183140.3694623264,1183140.3694623264,0,[]
Lending,Paladin Vote,0,1085944.0639925213,1085944.0639925213,0,[]
Lending,88mph,0,1084017.0100372315,1084017.0100372315,0,[]
Lending,Timeswap V2,0,1065692.8539203228,1065692.8539203228,0,[]
Lending,Puzzle Lend,0,1029363.4670820086,1029363.4670820086,0,[]
Lending,SmartCredit,0,885302.6131322758,885302.6131322758,0,[]
Lending,MANTRA DAO,0,857849.1214003894,857849.1214003894,0,[]
Lending,Illuminate,0,834847.2700307611,834847.2700307611,0,[]
Lending,zkLend,0,764520.2072241841,764520.2072241841,0,[]
Lending,Rabbit Finance,0,750336.0780597485,750336.0780597485,0,[]
Lending,Vendor V1,0,686630.7782034122,686630.7782034122,0,[]
Lending,Vigor,0,664956.4950491212,664956.4950491212,0,[]
Lending,Aries Markets,0,604138.6872617928,604138.6872617928,0,[]
Lending,Yupana,0,593480.7908358548,593480.7908358548,0,[]
Lending,Pilot Protocol,0,590686.6078396864,590686.6078396864,0,[]
Lending,BAO Markets,0,521359.6270684622,521359.6270684622,0,[]
Lending,MochiFi,0,521109.6194547697,521109.6194547697,0,[]
Lending,Goldbank Finance,0,510590.30191013496,510590.30191013496,0,[]
Lending,Genshiro,0,482288.839215,482288.839215,0,[]
Lending,Ooki,0,461890.4254936852,461890.4254936852,0,[]
Lending,Arbor Finance,0,458260.6763063248,458260.6763063248,0,[]
Lending,Nereus Finance,0,441116.47232548206,441116.47232548206,0,[]
Lending,Fuji Finance,0,426500.6006154171,426500.6006154171,0,[]
Lending,Moremoney,0,417836.0,417836.0,0,[]
Lending,Unilend,0,410913.48076896765,410913.48076896765,0,[]
Lending,Increment Lending,0,384638.44405239,384638.44405239,0,[]
Lending,MYSO,0,322214.7694520605,322214.7694520605,0,[]
Lending,Alkemi,0,320083.92794220475,320083.92794220475,0,[]
Lending,Sushi Kashi,0,274651.0429058048,274651.0429058048,0,[]
Lending,FluidTokens,0,270852.3883154552,270852.3883154552,0,[]
Lending,Shoebill Finance,0,260915.01442742217,260915.01442742217,0,[]
Lending,Vendor V2,0,214532.1712773694,214532.1712773694,0,[]
Lending,Unlockd,0,199113.19062984164,199113.19062984164,0,[]
Lending,MetaStreet,0,193772.70077039424,193772.70077039424,0,[]
Lending,Jet,0,181588.4277343076,181588.4277343076,0,[]
Lending,Poof Cash,0,179283.13156659662,179283.13156659662,0,[]
Lending,BFly Finance,0,140555.2485406838,140555.2485406838,0,[]
Lending,Aptin Finance,0,139415.12845237678,139415.12845237678,0,[]
